wavelength_nm,V_P,K_P_lm_per_W,V_P_q,log10_V_P_q
692.6,0.006321336728776076,4.3174856889878415,0.005043596191962123,-2.297259691849718
692.7,0.00627527549128864,4.286025771220167,0.005006122574709738,-2.300498520914702
692.8,0.006229548110693008,4.254793878380507,0.004968926072514868,-2.303737464622487
692.9,0.006184151758408689,4.223788078542702,0.0049320043095384914,-2.3069765525937496
693,0.006139083605855343,4.193006439780695,0.004895354911313047,-2.310215816539641
693.1,0.006094340868955874,4.162447060564235,0.004858975540223445,-2.313455287142535
693.2,0.00604992094164633,4.132108160946405,0.004822864001911643,-2.3166949844086306
693.3,0.006005821262366108,4.101987991376166,0.004787018138757612,-2.3199349269054728
693.4,0.005962039269554445,4.072084802302371,0.004751435794385856,-2.3231751349318164
693.5,0.005918572401650736,4.042396844173975,0.004716114813664767,-2.3264156305629333
693.6,0.005875418097094321,4.012922367439904,0.004681053042705563,-2.32965643769678
693.7,0.005832573794324543,3.983659622549079,0.004646248328861435,-2.3328975821009825
693.8,0.005790036931780792,3.954606859950456,0.004611698520726687,-2.3361390914606788
693.9,0.005747804947902313,3.925762330092891,0.004577401468135686,-2.3393809954272538
694,0.005705875281128495,3.897124283425341,0.004543355022162212,-2.3426233256679194
694.1,0.005664245410946252,3.868690998432302,0.0045095570677981854,-2.3458661127690057
694.2,0.005622912981032779,3.840460865740563,0.004476005621954547,-2.349109376660599
694.3,0.0055818756761128905,3.8124323040125194,0.004442698735355142,-2.3523531357820593
694.4,0.00554113118091126,3.784603731910471,0.004409634459846567,-2.3555974102263355
694.5,0.005500677180152699,3.7569735680968104,0.0043768108483975676,-2.358842221783557
694.6,0.005460511358561977,3.7295402312339037,0.004344225955098102,-2.3620875939854646
694.7,0.005420631400863859,3.7023021399841114,0.00431187783515855,-2.365333552150656
694.8,0.005381034991783157,3.6752577130098283,0.004279764544908962,-2.3685801234306596
694.9,0.005341719816044549,3.6484053689733558,0.004247884141798092,-2.3718273368568936
695,0.005302683558372844,3.621743526537087,0.004216234684392821,-2.375075223388456
695.1,0.005263924001848559,3.595270671540559,0.0041848143105699285,-2.3783238078461033
695.2,0.0052254393229751945,3.5689855585319985,0.004153621472003496,-2.3815730841395375
695.3,0.0051872277966120445,3.542887009236836,0.004122654699428614,-2.384823038813183
695.4,0.005149287697618268,3.5169738453804107,0.004091912524425395,-2.388073659066774
695.5,0.00511161730085316,3.491244888688155,0.004061393479418588,-2.3913249327798454
695.6,0.005074214881175969,3.4656989608854674,0.004031096097676823,-2.394576848536776
695.7,0.0050370787134459425,3.4403348836977483,0.0040010189133120435,-2.3978293956523347
695.8,0.005000207072522374,3.4151514788504276,0.003971160461278934,-2.4010825641977482
695.9,0.0049635982332644265,3.3901475680688473,0.003941519277374177,-2.404336345027329
696,0.004927250470531392,3.3653219730784367,0.003912093898236053,-2.407590729805607
696.1,0.004891162072320473,3.3406735245778445,0.003882882871773359,-2.410845709868509
696.2,0.004855331379180679,3.31620108915871,0.0038538847884418068,-2.414101272683128
696.3,0.004819756744799022,3.2919035423859535,0.0038250982499335416,-2.4173574052538966
696.4,0.0047844365228623805,3.2677797598244056,0.0037965218587437673,-2.420614095297596
696.5,0.004749369067057765,3.243828617038985,0.003768154218170378,-2.423871331269333
696.6,0.004714552731072139,3.220048989594579,0.0037399939323132423,-2.4271291023890957
696.7,0.004679985868592469,3.1964397530560786,0.0037120396060736686,-2.4303873986688327
696.8,0.004645666833305758,3.1729997829883976,0.0036842898451538517,-2.4336462109400796
696.9,0.004611593978898897,3.149727954956374,0.0036567432560561833,-2.4369055308821705
697,0.004577765659058887,3.1266231445249217,0.0036293984460828562,-2.4401653510509753
697.1,0.004544180241872772,3.1036842370942126,0.0036022540347503754,-2.443425663532016
697.2,0.004510836153027891,3.080910157405535,0.0035753086880215093,-2.446686455760286
697.3,0.004477731832611703,3.058299840035488,0.0035485610840362484,-2.4499477145349826
697.4,0.004444865720711547,3.0358522195605904,0.0035220099016926502,-2.4532094274021223
697.5,0.004412236257414879,3.0135662305574398,0.0034956538206464905,-2.456471582681544
697.6,0.004379841882809119,2.991440807602608,0.00346949152131059,-2.4597341694945016
697.7,0.004347681036981682,2.9694748852726667,0.0034435216848543045,-2.4629971777917983
697.8,0.004315752160020023,2.9476673981442114,0.0034177429932030134,-2.4662605983824855
697.9,0.004284053692011486,2.926017280793763,0.003392154129037459,-2.469524422963162
698,0.004252584073043525,2.9045234677979193,0.003366753775793383,-2.472788644147818
698.1,0.004221341757130347,2.8831849032452763,0.003341540628685074,-2.4760532540655116
698.2,0.00419032525399331,2.862000569272526,0.0033165134277648254,-2.4793182400081912
698.3,0.0041595330872805985,2.840969457528413,0.003291670924827733,-2.482583588610129
698.4,0.0041289637806402905,2.820090559661606,0.003267011872383699,-2.485849287287232
698.5,0.004098615857720567,2.7993628673208466,0.0032425350236570923,-2.48911532426505
698.6,0.004068487842169579,2.778785372154855,0.0032182391325861264,-2.492381688607391
698.7,0.004038578257635472,2.758357065812348,0.003194122953822375,-2.495648370245493
698.8,0.004008885627766429,2.7380769399420677,0.0031701852427302867,-2.4989153600077767
698.9,0.0039794084762105305,2.7179439861926857,0.0031464247553865685,-2.5021826496502135
699,0.003950145326615957,2.697957196212943,0.003122840248579841,-2.505450231887251
699.1,0.003921094715567709,2.6781155704874537,0.0030994304900359556,-2.508718098990525
699.2,0.0038922552313981965,2.6584181448444175,0.003076194289083632,-2.511986238437503
699.3,0.0038636254753767084,2.638863963947947,0.003053130465955691,-2.5152546370920987
699.4,0.003835204048772441,2.6194520724620936,0.003030237841559609,-2.5185232826451913
699.5,0.003806989552854686,2.6001815150509713,0.0030075152374771878,-2.5217921636438128
699.6,0.0037789805888927036,2.581051336378675,0.0029849614759639717,-2.5250612695209544
699.7,0.0037511757581557533,2.562060581109298,0.0029625753799487884,-2.5283305906259512
699.8,0.003723573661913126,2.5432082939069547,0.0029403557730332966,-2.5316001182554664
699.9,0.0036961729014340183,2.5244935194356954,0.002918301479491402,-2.5348698446851015
700,0.0036689720779877217,2.505915302359636,0.0028964113242689305,-2.53813976320159
700.1,0.0036419697791110193,2.4874726779635603,0.00287468412214371,-2.5414098697732155
700.2,0.003615164537410786,2.4691646440150152,0.0028531186452194937,-2.5446801680930964
700.3,0.0035885548717614515,2.4509901889022596,0.0028317136554651744,-2.547950664873072
700.4,0.003562139301037353,2.4329483010134894,0.0028104679155566132,-2.55122136827044
700.5,0.0035359163441129188,2.4150379687369634,0.0027893801888762824,-2.5544922879289547
700.6,0.0035098845198625484,2.397258180460919,0.0027684492395126633,-2.5577634350206226
700.7,0.00348404234716064,2.3796079245735946,0.0027476738322597667,-2.561034822288254
700.8,0.0034583883448816213,2.362086189463247,0.002727052732616653,-2.5643064640888045
700.9,0.0034329210318998324,2.3446919635180747,0.0027065847067868362,-2.56757837643753
701,0.003407638927089701,2.327424235126335,0.002686268521677921,-2.57085057705293
701.1,0.003382540570071585,2.3102820068457977,0.002666102961252877,-2.5741230827389123
701.2,0.003357624583449674,2.2932643379123565,0.0026460868755665105,-2.577395901282389
701.3,0.0033328896105741484,2.2763703017314585,0.002626219131676755,-2.5806690392109264
701.4,0.0033083342947951007,2.25959897170849,0.0026064985972875736,-2.5839425044566746
701.5,0.003283957279462709,2.2429494212488965,0.0025869241407486436,-2.587216306396447
701.6,0.0032597572079271237,2.2264207237581046,0.002567494631054801,-2.590490455892597
701.7,0.0032357327235384946,2.2100119526415405,0.0025482089378456047,-2.5937649653346404
701.8,0.0032118824696469993,2.193722181304649,0.0025290659314049007,-2.597039848681654
701.9,0.0031882050896027336,2.1775504831528187,0.0025100644826602713,-2.600315121505488
702,0.003164699226755874,2.1614959315914946,0.002491203463182713,-2.603590801034747
702.1,0.0031413635425756804,2.145557612401491,0.002472481759447145,-2.606866903694655
702.2,0.003118196771007853,2.1297346608651773,0.002453898315598903,-2.610143437488904
702.3,0.0030951976641172274,2.1140262246403276,0.0024354520906417106,-2.6134204092967224
702.4,0.0030723649739685622,2.098431451384665,0.002417142044172053,-2.6166978273799018
702.5,0.00304969745262669,2.0829494887559616,0.002398967136378875,-2.619975701422361
702.6,0.0030271938521564236,2.0675794844119775,0.002380926328043082,-2.6232540425704935
702.7,0.0030048529246225705,2.0523205860104676,0.0023630185805371367,-2.626532863474265
702.8,0.0029826734220899658,2.0371719412092073,0.002345242855824659,-2.6298121783290824
702.9,0.0029606540966233695,2.0221326976659193,0.0023275981164599235,-2.6330920029184757
703,0.002938793700287616,2.007202003038378,0.002310083325587564,-2.636372354657545
703.1,0.002917091001803996,1.9923790163607498,0.0022926974600332847,-2.6396532501574574
703.2,0.002895544836519725,1.9776629421728433,0.0022754395495622253,-2.64293469768353
703.3,0.0028741540564385247,1.9630529963908934,0.0022583086375788574,-2.646216704378476
703.4,0.0028529175135640424,1.9485483949310836,0.002241303768031577,-2.649499278744062
703.5,0.0028318340599,1.9341483537096495,0.002224423985412437,-2.652782430680146
703.6,0.002810902547450094,1.9198520886428085,0.0022076683347566806,-2.6560661715244964
703.7,0.0027901218282180215,1.905658815646779,0.0021910358616423764,-2.6593505140933624
703.8,0.0027694907542075023,1.8915677506377944,0.0021745256121900513,-2.6626354727228105
703.9,0.002749008177422187,1.8775781095320412,0.00215813663306223,-2.665921063310876
704,0.0027286729498657955,1.863689108245753,0.002141867971463162,-2.669207303360472
704.1,0.0027084839394360904,1.8498999735508268,0.0021257186876126144,-2.6724942094746105
704.2,0.0026884400776070938,1.8362099756418722,0.0021096878921540918,-2.6757817896033274
704.3,0.0026685403117469183,1.8226183955691948,0.0020937747087069287,-2.6790700504648077
704.4,0.0026487835892236066,1.8091245143830523,0.002077978261388065,-2.682359000093851
704.5,0.0026291688574052704,1.79572761313375,0.0020622976748118026,-2.6856486478800483
704.6,0.002609695063659998,1.7824269728715765,0.002046732074089381,-2.688939004606735
704.7,0.0025903611553558777,1.7692218746468211,0.0020312805848286394,-2.692230082490683
704.8,0.00257116607986102,1.7561115995097876,0.002015942333133687,-2.6955218952225577
704.9,0.0025521087845434705,1.743095428510736,0.0020007164456044774,-2.6988144580081723
705,0.002533188216771339,1.7301726426999702,0.001985602049336562,-2.7021077876105037
705.1,0.002514403362370814,1.717342549394738,0.001970598302061207,-2.7054018957499686
705.2,0.002495753361000477,1.7046045609801226,0.00195570448253247,-2.7086967688232226
705.3,0.002477237390777032,1.6919581161081805,0.00194091990004546,-2.7119923871701435
705.4,0.002458854629817118,1.6794026534309248,0.0019262438642869014,-2.7152887316404732
705.5,0.002440604256237438,1.666937611600412,0.0019116756853349588,-2.718585783616482
705.6,0.0024224854481546734,1.654562429268684,0.001897214673658893,-2.7218835250361675
705.7,0.002404497383685506,1.6422765450877825,0.0018828601401187982,-2.725181938416954
705.8,0.002386639240946639,1.6300793977097645,0.0018686113959653452,-2.728481006879906
705.9,0.002368910198054712,1.617970425786643,0.0018544677528394354,-2.731780714174494
706,0.0023513094331264277,1.6059490679704744,0.0018404285227720252,-2.7350810447038563
706.1,0.0023338361295548505,1.5940147665170803,0.0018264930223131548,-2.7383819825687805
706.2,0.0023164894918385726,1.582166978097401,0.0018126605849151233,-2.741683508589678
706.3,0.002299268729752589,1.57040516298617,0.0017989305485359346,-2.7449856031746473
706.4,0.002282173053071835,1.5587287814580797,0.0017853022515084275,-2.7482882473109167
706.5,0.002265201671571305,1.547137293787864,0.0017717750325401047,-2.7515914225894536
706.6,0.0022483537950259754,1.535630160250243,0.0017583482307128055,-2.7548951112301454
706.7,0.0022316286332108204,1.5242068411199363,0.001745021185482456,-2.7581992961075086
706.8,0.0022150253959008328,1.512866796671676,0.0017317932366788184,-2.761503960776949
706.9,0.0021985432928709513,1.5016094871801575,0.00171866372450517,-2.7648090895016
707,0.0021821815338961686,1.4904343729201124,0.0017056319895381253,-2.768114667279692
707.1,0.0021659393343393812,1.4793409179828223,0.0016926973770943147,-2.7714206787521003
707.2,0.0021498159319151633,1.4683286017258095,0.001679859250326195,-2.7747271048023485
707.3,0.00213381056992603,1.4573969073231712,0.0016671169771121609,-2.778033925827699
707.4,0.0021179224916744385,1.4465453179489651,0.0016544699256879956,-2.7813411228688665
707.5,0.002102150940462903,1.4357733167772877,0.0016419174646467082,-2.7846486776364285
707.6,0.0020864951595939204,1.4250803869822237,0.0016294589629382232,-2.787956572537838
707.7,0.0020709543923699853,1.4144660117378562,0.0016170937898691395,-2.791264790704989
707.8,0.0020555278820936105,1.4039296742182812,0.0016048213151024957,-2.7945733160223614
707.9,0.002040214872067257,1.3934708575975585,0.0015926409086574618,-2.7978821331557757
708,0.0020250146055934377,1.3830890450497837,0.0015805519409091695,-2.8011912275817044
708.1,0.0020099263319104596,1.372783723803212,0.0015685537872207373,-2.8045005843346464
708.2,0.0019949493239998766,1.3625543973027836,0.0015566458418347846,-2.8078101841129093
708.3,0.001980082860779073,1.3524005730476232,0.0015448275039670572,-2.8111200070207443
708.4,0.001965326221165381,1.3423217585368192,0.0015330981731724947,-2.8144300338592982
708.5,0.001950678684076183,1.332317461269495,0.0015214572493450712,-2.817740246154565
708.6,0.0019361395284288453,1.3223871887447625,0.0015099041327175037,-2.821050626185966
708.7,0.0019217080331407344,1.312530448461734,0.0014984382238610273,-2.8243611570155016
708.8,0.0019073834771292323,1.3027467479195325,0.0014870589236851662,-2.82767182251751
708.9,0.0018931651393116727,1.2930355946172476,0.0014757656334374466,-2.830982607409052
709,0.0018790522986054383,1.2833964960540027,0.001464557754703234,-2.8342934972808815
709.1,0.0018650442396945725,1.2738289636675622,0.0014534346938994338,-2.8376044772862516
709.2,0.0018511402703298297,1.2643325246502999,0.0014423958757511647,-2.8409155280639906
709.3,0.0018373397040286584,1.2549067101332536,0.0014314407298006999,-2.8442266296566334
709.4,0.0018236418543084582,1.245551051247428,0.0014205686859119296,-2.8475377628622907
709.5,0.0018100460346866763,1.2362650791238596,0.0014097791742702123,-2.8508489092641947
709.6,0.001796551558680746,1.227048324893576,0.0013990716253820983,-2.85416005126089
709.7,0.0017831577398080983,1.217900319687603,0.0013884454700751135,-2.8574711720970263
709.8,0.0017698638915861805,1.2088205946369777,0.0013779001394975468,-2.8607822558947738
709.9,0.0017566693275323942,1.1998086808727055,0.0013674350651181764,-2.8640932876858884
710,0.0017435733611641867,1.1908641095258237,0.0013570496787261165,-2.8674042534443864
710.1,0.0017305753101584745,1.181986414568295,0.0013467434156674762,-2.8707151390760655
710.2,0.0017176745088301093,1.1731751413358253,0.0013365157245523018,-2.8740259272582693
710.3,0.0017048702956534447,1.1644298380050688,0.0013263660575371867,-2.8773366004947336
710.4,0.0016921620091027883,1.155750052752648,0.0013162938670871586,-2.880647142175738
710.5,0.0016795489876524916,1.1471353337552161,0.0013062986059755332,-2.8839575366105326
710.6,0.0016670305697768922,1.1385852291894156,0.0012963797272836522,-2.887267769060441
710.7,0.0016546060939503279,1.1300992872318902,0.0012865366844006757,-2.8905778257726067
710.8,0.0016422748986471493,1.1216770560592921,0.0012767689310233788,-2.8938876940143943
710.9,0.0016300363223416665,1.1133180838482455,0.00126707592115589,-2.897197362108489
711,0.0016178897035082301,1.1050219187754025,0.0012574571091095415,-2.9005068194686374
711.1,0.0016058343871377168,1.0967881134682156,0.0012479119545666848,-2.9038160548737286
711.2,0.001593869744287156,1.0886162383573719,0.001238439937767015,-2.9071250511119575
711.3,0.001581995152530129,1.080505868324377,0.0012290405443051765,-2.9104337901179615
711.4,0.0015702099894401782,1.0724565782507087,0.0012197132600650182,-2.9137422547416945
711.5,0.0015585136325908845,1.064467943017873,0.0012104575712194518,-2.9170504287816907
711.6,0.0015469054595558173,1.056539537507366,0.0012012729642302093,-2.9203582970190207
711.7,0.001535384847908544,1.0486709366006841,0.0011921589258476473,-2.923665845251893
711.8,0.0015239511752226462,1.0408617151793327,0.0011831149431105567,-2.9269730603309267
711.9,0.0015126038190716666,1.03311144812479,0.0011741405033459191,-2.9302799301951232
712,0.001501342157029186,1.0254197103185616,0.0011652350941687652,-2.9335864439084927
712.1,0.001490165572262004,1.0177860804623315,0.0011563982078223896,-2.936892590067317
712.2,0.00147907347030984,1.010210152538534,0.0011476293541946593,-2.940198351850124
712.3,0.001468065262305658,1.0026915243497998,0.0011389280477879194,-2.9435037117731495
712.4,0.0014571403593823834,0.9952297936987335,0.0011302938033770826,-2.9468086533303137
712.5,0.0014462981726729794,0.9878245583879657,0.0011217261360094988,-2.9501131610279026
712.6,0.0014355381133103965,0.9804754162201182,0.001113224561004724,-2.9534172204199645
712.7,0.001424859592427586,0.9731819649978134,0.001104788593954339,-2.9567208181443614
712.8,0.0014142620211575108,0.9659438025236815,0.0010964177507217687,-2.9600239419595096
712.9,0.001403744810633097,0.9587605266003278,0.0010881115474420525,-2.9633265807818323
713,0.001393307371987308,0.9516317350303828,0.0010798695005217111,-2.9666287247238845
713.1,0.0013829491225663636,0.9445570298601438,0.0010716911314533788,-2.969930363182039
713.2,0.0013726695045695658,0.937536030110613,0.0010635759812548011,-2.9732314789056127
713.3,0.001362467966409497,0.9305683590464758,0.001055523596014629,-2.9765320536832736
713.4,0.0013523439564987045,0.9236536399323937,0.0010475335220759897,-2.9798320702999206
713.5,0.0013422969232497709,0.9167914960330519,0.0010396053060363676,-2.9831315125719153
713.6,0.0013323263150752675,0.9099815506131284,0.0010317384947473864,-2.986430365383023
713.7,0.0013224315803877656,0.9032234269373005,0.0010239326353146416,-2.9897286147210154
713.8,0.0013126121675998467,0.8965167482702534,0.0010161872750975303,-2.9930262477149636
713.9,0.0013028675251240596,0.8898611378766492,0.0010085019617090392,-2.996323252673246
714,0.0012931971013729867,0.8832562190211733,0.00100087624301562,-2.9996196191222264
714.1,0.0012836003499022274,0.876701618481202,0.0009933096711168903,-3.0029153361055845
714.2,0.0012740767448394946,0.8701969770849064,0.0009858018142807517,-3.006210386900108
714.3,0.001264625765455541,0.8637419391731641,0.0009783522449956803,-3.0095047540921938
714.4,0.0012552468910210868,0.8573361490868304,0.0009709605359894943,-3.0127984213281365
714.5,0.001245939600806884,0.8509792511667829,0.0009636262602292386,-3.016091373350683
714.6,0.0012367033740836746,0.8446708897538916,0.0009563489909209827,-3.0193835960363167
714.7,0.0012275376901222006,0.8384107091890268,0.0009491283015096623,-3.0226750764332055
714.8,0.0012184420281932129,0.8321983538130652,0.0009419637656789191,-3.0259658027998624
714.9,0.0012094158675674334,0.8260334679668632,0.0009348549573509042,-3.0292557646445206
715,0.0012004586875156138,0.8199156959912978,0.000927801450686157,-3.0325449527652
715.1,0.0011915699622536305,0.813844678774756,0.0009208028161771881,-3.0358333611328883
715.2,0.001182749145777899,0.8078200433956922,0.0009138586089340304,-3.0391209925700817
715.3,0.0011739956870299793,0.8018414134800849,0.0009069683804103819,-3.0424078534610306
715.4,0.0011653090349514018,0.7959084126538916,0.0009001316823107118,-3.045693951985614
715.5,0.0011566886384837259,0.79002066454309,0.0008933480665901323,-3.0489792981691966
715.6,0.0011481339465685028,0.7841777927736522,0.0008866170854541924,-3.052263903933389
715.7,0.001139644408147282,0.7783794209715492,0.0008799382913587101,-3.0555477831476567
715.8,0.0011312194721616233,0.7726251727627589,0.0008733112370096053,-3.058830951681825
715.9,0.0011228585875530579,0.7669146717732397,0.0008667354753626956,-3.0621134274594937
716,0.0011145612032631453,0.7612475416289693,0.0008602105596235665,-3.065395230512341
716.1,0.0011063267766875766,0.7556234117301145,0.0008537360497713025,-3.068676379716669
716.2,0.001098154799038605,0.7500419345736216,0.0008473115321228396,-3.071956882695877
716.3,0.0010900447699826355,0.7445027684306397,0.0008409365997482477,-3.0752367454831853
716.4,0.001081996189186043,0.7390055715722975,0.0008346108459447817,-3.0785159758388274
716.5,0.0010740085563152322,0.7335500022697441,0.000828333864236769,-3.0817945832981684
716.6,0.001066081371036597,0.7281357187941209,0.00082210524837542,-3.0850725792207023
716.7,0.001058214133016533,0.7227623794165705,0.0008159245923386791,-3.0883499768398814
716.8,0.0010504063419214424,0.7174296424082405,0.0008097914903310716,-3.09162679131381
716.9,0.001042657497417703,0.7121371660402612,0.0008037055367835193,-3.0949030397768356
717,0.0010349670991717176,0.7068846085837804,0.0007976663263532232,-3.098178741391995
717.1,0.001027334654005019,0.7016716331969137,0.0007916734594372937,-3.101453914379648
717.2,0.001019759697359689,0.6964979225856697,0.0007857265587078903,-3.104728566817759
717.3,0.0010122417718329555,0.6913631643430357,0.000779825252559872,-3.108002705452425
717.4,0.0010047804200220218,0.6862670460619823,0.0007739691695952741,-3.1112763387245015
717.5,0.000997375184524115,0.6812092553354965,0.0007681579386232014,-3.1145494768167055
717.6,0.0009900256079364556,0.6761894797565609,0.0007623911886596607,-3.1178221317015784
717.7,0.000982731232856263,0.6712074069181568,0.0007566685489274202,-3.1210943171902725
717.8,0.0009754916018807649,0.6662627244132718,0.0007509896488558735,-3.124366048982192
717.9,0.0009683062576071649,0.6613551198348767,0.0007453541180808704,-3.127637344715513
718,0.0009611747426326902,0.6564842807759584,0.0007397615864446099,-3.130908224018559
718.1,0.0009540966063892896,0.6516498994976326,0.0007342116892550426,-3.134178705451004
718.2,0.0009470714256478233,0.6468516869335462,0.0007287040830585808,-3.1374487970391662
718.3,0.0009400987840138887,0.6420893586854857,0.0007232384298510082,-3.140718505335776
718.4,0.0009331782650930593,0.6373626303552207,0.0007178143918162877,-3.143987838530307
718.5,0.000926309452490932,0.6326712175445373,0.0007124316313264684,-3.1472568064946254
718.6,0.0009194919298130963,0.6280148358552161,0.0007070898109415299,-3.1505254208294846
718.7,0.0009127252806651413,0.623393200889038,0.000701788593409257,-3.153793694911829
718.8,0.0009060090886526635,0.6188060282477885,0.0006965276416651161,-3.1570616439429235
718.9,0.0008993429373812374,0.6142530335332382,0.0006913066188321003,-3.160329284997363
719,0.0008927264104564594,0.6097339323471727,0.0006861251882206342,-3.163596637072895
719.1,0.0008861590974645057,0.6052484443761255,0.0006809830179242977,-3.1668637182101635
719.2,0.0008796406119138974,0.6007963056456398,0.0006758797946022178,-3.170130536577554
719.3,0.0008731705732937504,0.5963772562660172,0.0006708152096823742,-3.173397099008347
719.4,0.000866748601093158,0.5919910363475437,0.0006657889547643006,-3.1766634139325878
719.5,0.0008603743148012358,0.5876373860005206,0.0006608007216190011,-3.1799294914216647
719.6,0.0008540473339070916,0.583316045335244,0.0006558502021888071,-3.1831953432337206
719.7,0.0008477672778998339,0.5790267544620101,0.0006509370885872651,-3.18646098285986
719.8,0.0008415337662685779,0.5747692534911201,0.0006460610730990221,-3.189726425571176
719.9,0.0008353464185024173,0.5705432825328602,0.0006412218481796856,-3.192991688466637
720,0.0008292048540904678,0.5663485816975318,0.0006364191064557377,-3.196256790521785
720.1,0.000823108705748952,0.5621849001295769,0.0006316525508748647,-3.1995217456593488
720.2,0.0008170576591025529,0.5580520231100221,0.0006269219251459822,-3.2027865414492713
720.3,0.0008110514130030752,0.553949744954045,0.0006222269832679881,-3.2060511593631347
720.4,0.0008050896663023025,0.5498778599768086,0.0006175674793763554,-3.209315581680185
720.5,0.0007991721178520398,0.5458361624934903,0.00061294316774307,-3.21257979151715
720.6,0.0007932984665040844,0.5418244468192627,0.0006083538027765143,-3.2158437728586846
720.7,0.0007874684111102343,0.5378425072692986,0.0006037991390213781,-3.219107510588395
720.8,0.0007816816505222936,0.533890138158775,0.0005992789311585685,-3.2223709905204623
720.9,0.000775937883592047,0.5299671338028556,0.0005947929340050962,-3.2256341994318984
721,0.0007702368091712985,0.5260732885167176,0.0005903409025140106,-3.2288971250953815
721.1,0.0007645781286404599,0.5222083983425818,0.0005859225937120498,-3.232159754876456
721.2,0.0007589615534943957,0.5183722662308612,0.0005815377725106917,-3.2354220713737205
721.3,0.0007533867977565918,0.5145646968590218,0.0005771862058890163,-3.2386840566115787
721.4,0.0007478535754505138,0.510785494904516,0.0005728676609552926,-3.241945693486254
721.5,0.0007423616005996468,0.5070344650448094,0.0005685819049469199,-3.24520696579709
721.6,0.0007369105872274701,0.5033114119573636,0.000564328705230319,-3.2484678582784934
721.7,0.000731500249357462,0.4996161403196397,0.0005601078293008464,-3.251728356632473
721.8,0.0007261303010131076,0.4959484548091032,0.0005559190447827108,-3.254988447561794
721.9,0.0007208004562178735,0.4923081601032072,0.0005517621194288646,-3.2582481188037806
722,0.0007155104289952446,0.4886950608794171,0.000547636821120943,-3.261507359164718
722.1,0.0007102599361245241,0.48510896369742795,0.0005435429199781149,-3.264766156869859
722.2,0.0007050487054083126,0.4815496826458689,0.0005394801946815381,-3.2680244944442847
722.3,0.0006998764674050416,0.4780170336956072,0.0005354484261433133,-3.2712823536276865
722.4,0.0006947429526731245,0.4745108328174977,0.0005314473953968387,-3.2745397170664097
722.5,0.0006896478917709922,0.47103089598240727,0.0005274768835967529,-3.27779656834563
722.6,0.0006845910152570698,0.4675770391611989,0.0005235366720188335,-3.2810528920221804
722.7,0.0006795720536897831,0.4641490783247358,0.0005196265420599179,-3.2843086736579794
722.8,0.0006745907376275625,0.46074682944388445,0.0005157462752378233,-3.287563899854086
722.9,0.0006696467976288221,0.4573701084895003,0.0005118956531912456,-3.2908185582854084
723,0.0006647399642519928,0.4540187314324502,0.0005080744576797028,-3.2940726377360154
723.1,0.0006598699706400091,0.4506925160088221,0.0005042824725585536,-3.2973261264341396
723.2,0.0006550365602738432,0.4473912870156045,0.0005005194897020962,-3.3005790068854073
723.3,0.0006502394792189819,0.4441148710150146,0.0004967853030743048,-3.3038312608349867
723.4,0.0006454784735408958,0.4408630945692586,0.000493079706753068,-3.307082870976304
723.5,0.0006407532893050715,0.43763578424055344,0.000489402494930134,-3.310333820984172
723.6,0.0006360636725769909,0.43443276659111296,0.0004857534619110166,-3.3135840955485736
723.7,0.0006314093694221351,0.43125386818315053,0.00048213240211491984,-3.3168336804090512
723.8,0.0006267901259059907,0.4280989155788831,0.00047853911007466346,-3.320082562389736
723.9,0.000622205688094029,0.42496773534051735,0.0004749733804365891,-3.3233307294350296
724,0.0006176558020517364,0.4218601540302701,0.00047143500796050495,-3.3265781706459054
724.1,0.0006131402163127822,0.41877599989613223,0.0004679237894032134,-3.3298248745686494
724.2,0.000608658689283587,0.41571510792920346,0.00046443952916721816,-3.33307082388478
724.3,0.0006042109818387646,0.41267731480636444,0.0004609820336461486,-3.3363160005114083
724.4,0.000599796854852913,0.40966245720448513,0.00045755110934052746,-3.339560387357484
724.5,0.0005954160692006457,0.4066703718004461,0.0004541465628577215,-3.342803968357849
724.6,0.0005910683857565715,0.40370089527112435,0.0004507682009118518,-3.346046728507951
724.7,0.0005867535653952985,0.4007538642933969,0.00044741583032372416,-3.3492886538991704
724.8,0.0005824713689914403,0.3978291155441442,0.0004440892580207592,-3.3525297317547884
724.9,0.0005782215574195954,0.3949264857002365,0.0004407882910369035,-3.3557699504666183
725,0.0005740038915543772,0.3920458114385542,0.0004375127365125793,-3.3590092996322545
725.1,0.000569818130612868,0.3891869283038807,0.0004342624004313831,-3.3622477713563246
725.2,0.0005656640271820441,0.3863496673126235,0.00043103708383177177,-3.3654853641532245
725.3,0.0005615413321913609,0.38353385834910025,0.00042783658659906914,-3.368722079328128
725.4,0.0005574497965702591,0.38073933129761833,0.00042466070872893425,-3.3719579197759786
725.5,0.0005533891712481938,0.3779659160424951,0.0004215092503273091,-3.375192890026134
725.6,0.0005493592071546153,0.3752134424680445,0.00041838201161032665,-3.378426996287808
725.7,0.000545359655218974,0.3724817404585806,0.00041527879290423944,-3.3816602464962604
725.8,0.0005413902663707246,0.36977063989842074,0.00041219939464534687,-3.384892650359762
725.9,0.0005374507915393085,0.3670799706718724,0.0004091436173799052,-3.3881242194073713
726,0.0005335409816541802,0.3644095626632529,0.00040611126176407316,-3.3913549670374725
726.1,0.0005296605912258913,0.36175924820277544,0.000403102131289246,-3.3945849056308437
